Agent_ID,Blueprint_Name,Agent_Name,Domain,Subdomain,Category,Level,Sector_Instance,Region,Priority,Complexity,Market_Size_USD_Bn,Carbon_Impact_GtCO2_per_year,Payback_Years,Development_Timeline,Description
GLA-00674,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Australia (Asset level),Industrial,Process Heat,Optimizer,Asset,GenericIndustrial,Australia,P0,High,2,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Australia at the asset level to reduce emissions and operating cost.
GLA-00675,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Brazil (Asset level),Industrial,Process Heat,Optimizer,Asset,GenericIndustrial,Brazil,P0,High,2,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Brazil at the asset level to reduce emissions and operating cost.
GLA-00676,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Global (Site level),Industrial,Process Heat,Optimizer,Site,GenericIndustrial,Global,P0,High,4,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Global at the site level to reduce emissions and operating cost.
GLA-00677,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in US (Site level),Industrial,Process Heat,Optimizer,Site,GenericIndustrial,US,P0,High,4,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in US at the site level to reduce emissions and operating cost.
GLA-00678,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in EU (Site level),Industrial,Process Heat,Optimizer,Site,GenericIndustrial,EU,P0,High,4,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in EU at the site level to reduce emissions and operating cost.
GLA-00679,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in UK (Site level),Industrial,Process Heat,Optimizer,Site,GenericIndustrial,UK,P0,High,4,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in UK at the site level to reduce emissions and operating cost.
GLA-00680,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in China (Site level),Industrial,Process Heat,Optimizer,Site,GenericIndustrial,China,P0,High,4,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in China at the site level to reduce emissions and operating cost.
GLA-00681,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in India (Site level),Industrial,Process Heat,Optimizer,Site,GenericIndustrial,India,P0,High,4,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in India at the site level to reduce emissions and operating cost.
GLA-00682,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in SEAsia (Site level),Industrial,Process Heat,Optimizer,Site,GenericIndustrial,SEAsia,P0,High,4,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in SEAsia at the site level to reduce emissions and operating cost.
GLA-00683,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in MENA (Site level),Industrial,Process Heat,Optimizer,Site,GenericIndustrial,MENA,P0,High,4,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in MENA at the site level to reduce emissions and operating cost.
GLA-00684,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in LatAm (Site level),Industrial,Process Heat,Optimizer,Site,GenericIndustrial,LatAm,P0,High,4,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in LatAm at the site level to reduce emissions and operating cost.
GLA-00685,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Africa (Site level),Industrial,Process Heat,Optimizer,Site,GenericIndustrial,Africa,P0,High,4,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Africa at the site level to reduce emissions and operating cost.
GLA-00686,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Japan (Site level),Industrial,Process Heat,Optimizer,Site,GenericIndustrial,Japan,P0,High,4,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Japan at the site level to reduce emissions and operating cost.
GLA-00687,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Canada (Site level),Industrial,Process Heat,Optimizer,Site,GenericIndustrial,Canada,P0,High,4,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Canada at the site level to reduce emissions and operating cost.
GLA-00688,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Nordics (Site level),Industrial,Process Heat,Optimizer,Site,GenericIndustrial,Nordics,P0,High,4,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Nordics at the site level to reduce emissions and operating cost.
GLA-00689,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Australia (Site level),Industrial,Process Heat,Optimizer,Site,GenericIndustrial,Australia,P0,High,4,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Australia at the site level to reduce emissions and operating cost.
GLA-00690,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Brazil (Site level),Industrial,Process Heat,Optimizer,Site,GenericIndustrial,Brazil,P0,High,4,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Brazil at the site level to reduce emissions and operating cost.
GLA-00691,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Global (Fleet level),Industrial,Process Heat,Optimizer,Fleet,GenericIndustrial,Global,P0,High,6,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Global at the fleet level to reduce emissions and operating cost.
GLA-00692,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in US (Fleet level),Industrial,Process Heat,Optimizer,Fleet,GenericIndustrial,US,P0,High,6,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in US at the fleet level to reduce emissions and operating cost.
GLA-00693,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in EU (Fleet level),Industrial,Process Heat,Optimizer,Fleet,GenericIndustrial,EU,P0,High,6,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in EU at the fleet level to reduce emissions and operating cost.
GLA-00694,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in UK (Fleet level),Industrial,Process Heat,Optimizer,Fleet,GenericIndustrial,UK,P0,High,6,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in UK at the fleet level to reduce emissions and operating cost.
GLA-00695,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in China (Fleet level),Industrial,Process Heat,Optimizer,Fleet,GenericIndustrial,China,P0,High,6,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in China at the fleet level to reduce emissions and operating cost.
GLA-00696,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in India (Fleet level),Industrial,Process Heat,Optimizer,Fleet,GenericIndustrial,India,P0,High,6,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in India at the fleet level to reduce emissions and operating cost.
GLA-00697,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in SEAsia (Fleet level),Industrial,Process Heat,Optimizer,Fleet,GenericIndustrial,SEAsia,P0,High,6,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in SEAsia at the fleet level to reduce emissions and operating cost.
GLA-00698,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in MENA (Fleet level),Industrial,Process Heat,Optimizer,Fleet,GenericIndustrial,MENA,P0,High,6,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in MENA at the fleet level to reduce emissions and operating cost.
GLA-00699,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in LatAm (Fleet level),Industrial,Process Heat,Optimizer,Fleet,GenericIndustrial,LatAm,P0,High,6,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in LatAm at the fleet level to reduce emissions and operating cost.
GLA-00700,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Africa (Fleet level),Industrial,Process Heat,Optimizer,Fleet,GenericIndustrial,Africa,P0,High,6,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Africa at the fleet level to reduce emissions and operating cost.
GLA-00701,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Japan (Fleet level),Industrial,Process Heat,Optimizer,Fleet,GenericIndustrial,Japan,P0,High,6,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Japan at the fleet level to reduce emissions and operating cost.
GLA-00702,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Canada (Fleet level),Industrial,Process Heat,Optimizer,Fleet,GenericIndustrial,Canada,P0,High,6,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Canada at the fleet level to reduce emissions and operating cost.
GLA-00703,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Nordics (Fleet level),Industrial,Process Heat,Optimizer,Fleet,GenericIndustrial,Nordics,P0,High,6,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Nordics at the fleet level to reduce emissions and operating cost.
GLA-00704,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Australia (Fleet level),Industrial,Process Heat,Optimizer,Fleet,GenericIndustrial,Australia,P0,High,6,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Australia at the fleet level to reduce emissions and operating cost.
GLA-00705,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Brazil (Fleet level),Industrial,Process Heat,Optimizer,Fleet,GenericIndustrial,Brazil,P0,High,6,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Brazil at the fleet level to reduce emissions and operating cost.
GLA-00706,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in Global (Portfolio level),Industrial,Process Heat,Optimizer,Portfolio,GenericIndustrial,Global,P0,High,8,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in Global at the portfolio level to reduce emissions and operating cost.
GLA-00707,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in US (Portfolio level),Industrial,Process Heat,Optimizer,Portfolio,GenericIndustrial,US,P0,High,8,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in US at the portfolio level to reduce emissions and operating cost.
GLA-00708,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in EU (Portfolio level),Industrial,Process Heat,Optimizer,Portfolio,GenericIndustrial,EU,P0,High,8,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in EU at the portfolio level to reduce emissions and operating cost.
GLA-00709,Industrial Process Heat Optimizer,Process Heat Optimizer for GenericIndustrial in UK (Portfolio level),Industrial,Process Heat,Optimizer,Portfolio,GenericIndustrial,UK,P0,High,8,2.5,02-May,Q4 2025,AI optimizer agent that optimizes process heat in the industrial sector for GenericIndustrial in UK at the portfolio level to reduce emissions and operating cost.
