Agent_ID,Blueprint_Name,Agent_Name,Domain,Subdomain,Category,Level,Sector_Instance,Region,Priority,Complexity,Market_Size_USD_Bn,Carbon_Impact_GtCO2_per_year,Payback_Years,Development_Timeline,Description
GLA-01458,Industrial Heat Recovery Predictor,Heat Recovery Predictor for Petrochemicals in EU (Site level),Industrial,Heat Recovery,Predictor,Site,Petrochemicals,EU,P1,Medium,3.0,1.8,1-3,Q2 2026,AI predictor agent that predicts and forecasts heat recovery in the industrial sector for Petrochemicals in EU at the site level to reduce emissions and operating cost.
GLA-01459,Industrial Heat Pumps Analyzer,Heat Pumps Analyzer for PulpPaper in UK (Fleet level),Industrial,Heat Pumps,Analyzer,Fleet,PulpPaper,UK,P1,Medium,5.4,2.2,1-3,Q3 2026,AI analyzer agent that analyzes and evaluates heat pumps in the industrial sector for PulpPaper in UK at the fleet level to reduce emissions and operating cost.
GLA-01460,Industrial Process Integration Calculator,Process Integration Calculator for FoodBeverage in China (Portfolio level),Industrial,Process Integration,Calculator,Portfolio,FoodBeverage,China,P2,Low,3.2,1.0,0.5-2,Q4 2026,AI calculator agent that calculates and quantifies process integration in the industrial sector for FoodBeverage in China at the portfolio level to reduce emissions and operating cost.
GLA-01461,Industrial Future Fuels Reporter,Future Fuels Reporter for Glass in India (Asset level),Industrial,Future Fuels,Reporter,Asset,Glass,India,P2,Low,1.2,1.5,0.5-2,Q1 2027,AI reporter agent that reports and documents future fuels in the industrial sector for Glass in India at the asset level to reduce emissions and operating cost.
GLA-01462,Industrial Steam & Boilers Integrator,Steam & Boilers Integrator for Mining in SEAsia (Site level),Industrial,Steam & Boilers,Integrator,Site,Mining,SEAsia,P0,High,2.0,1.6,2-5,Q4 2025,AI integrator agent that integrates and connects steam & boilers in the industrial sector for Mining in SEAsia at the site level to reduce emissions and operating cost.
GLA-01463,Industrial Combustion Communicator,Combustion Communicator for Ceramics in MENA (Fleet level),Industrial,Combustion,Communicator,Fleet,Ceramics,MENA,P2,Low,2.7,1.4,0.5-2,Q1 2027,AI communicator agent that communicates and engages combustion in the industrial sector for Ceramics in MENA at the fleet level to reduce emissions and operating cost.
GLA-01464,Industrial Process Heat Coordinator,Process Heat Coordinator for GenericIndustrial in LatAm (Portfolio level),Industrial,Process Heat,Coordinator,Portfolio,GenericIndustrial,LatAm,P0,High,8.0,2.5,2-5,Q4 2025,AI coordinator agent that coordinates and orchestrates process heat in the industrial sector for GenericIndustrial in LatAm at the portfolio level to reduce emissions and operating cost.
GLA-01465,Industrial Heat Recovery Optimizer,Heat Recovery Optimizer for Steel in Africa (Asset level),Industrial,Heat Recovery,Optimizer,Asset,Steel,Africa,P0,High,1.5,1.8,2-5,Q1 2026,AI optimizer agent that optimizes and enhances heat recovery in the industrial sector for Steel in Africa at the asset level to reduce emissions and operating cost.
GLA-01466,Industrial Heat Pumps Monitor,Heat Pumps Monitor for Cement in Japan (Site level),Industrial,Heat Pumps,Monitor,Site,Cement,Japan,P1,Medium,3.6,2.2,1-3,Q2 2026,AI monitor agent that monitors and tracks heat pumps in the industrial sector for Cement in Japan at the site level to reduce emissions and operating cost.
GLA-01467,Industrial Process Integration Controller,Process Integration Controller for Chemicals in Canada (Fleet level),Industrial,Process Integration,Controller,Fleet,Chemicals,Canada,P1,Medium,2.4,1.0,1-3,Q3 2026,AI controller agent that controls and regulates process integration in the industrial sector for Chemicals in Canada at the fleet level to reduce emissions and operating cost.
GLA-01468,Industrial Future Fuels Automator,Future Fuels Automator for Refining in Nordics (Portfolio level),Industrial,Future Fuels,Automator,Portfolio,Refining,Nordics,P1,Medium,4.8,1.5,1-3,Q2 2026,AI automator agent that automates and manages future fuels in the industrial sector for Refining in Nordics at the portfolio level to reduce emissions and operating cost.
GLA-01469,Industrial Steam & Boilers Predictor,Steam & Boilers Predictor for Petrochemicals in Australia (Asset level),Industrial,Steam & Boilers,Predictor,Asset,Petrochemicals,Australia,P1,Medium,1.0,1.6,1-3,Q3 2026,AI predictor agent that predicts and forecasts steam & boilers in the industrial sector for Petrochemicals in Australia at the asset level to reduce emissions and operating cost.
GLA-01470,Industrial Combustion Analyzer,Combustion Analyzer for PulpPaper in Brazil (Site level),Industrial,Combustion,Analyzer,Site,PulpPaper,Brazil,P1,Medium,1.8,1.4,1-3,Q2 2026,AI analyzer agent that analyzes and evaluates combustion in the industrial sector for PulpPaper in Brazil at the site level to reduce emissions and operating cost.
GLA-01471,Industrial Process Heat Calculator,Process Heat Calculator for FoodBeverage in Global (Fleet level),Industrial,Process Heat,Calculator,Fleet,FoodBeverage,Global,P2,Low,6.0,2.5,0.5-2,Q1 2027,AI calculator agent that calculates and quantifies process heat in the industrial sector for FoodBeverage in Global at the fleet level to reduce emissions and operating cost.
GLA-01472,Industrial Heat Recovery Reporter,Heat Recovery Reporter for Glass in US (Portfolio level),Industrial,Heat Recovery,Reporter,Portfolio,Glass,US,P2,Low,6.0,1.8,0.5-2,Q4 2026,AI reporter agent that reports and documents heat recovery in the industrial sector for Glass in US at the portfolio level to reduce emissions and operating cost.
GLA-01473,Industrial Heat Pumps Integrator,Heat Pumps Integrator for Mining in EU (Asset level),Industrial,Heat Pumps,Integrator,Asset,Mining,EU,P0,High,1.8,2.2,2-5,Q1 2026,AI integrator agent that integrates and connects heat pumps in the industrial sector for Mining in EU at the asset level to reduce emissions and operating cost.
GLA-01474,Industrial Process Integration Communicator,Process Integration Communicator for Ceramics in UK (Site level),Industrial,Process Integration,Communicator,Site,Ceramics,UK,P2,Low,1.6,1.0,0.5-2,Q4 2026,AI communicator agent that communicates and engages process integration in the industrial sector for Ceramics in UK at the site level to reduce emissions and operating cost.
GLA-01475,Industrial Future Fuels Coordinator,Future Fuels Coordinator for GenericIndustrial in China (Fleet level),Industrial,Future Fuels,Coordinator,Fleet,GenericIndustrial,China,P0,High,3.6,1.5,2-5,Q1 2026,AI coordinator agent that coordinates and orchestrates future fuels in the industrial sector for GenericIndustrial in China at the fleet level to reduce emissions and operating cost.
GLA-01476,Industrial Steam & Boilers Optimizer,Steam & Boilers Optimizer for Steel in India (Portfolio level),Industrial,Steam & Boilers,Optimizer,Portfolio,Steel,India,P0,High,4.0,1.6,2-5,Q4 2025,AI optimizer agent that optimizes and enhances steam & boilers in the industrial sector for Steel in India at the portfolio level to reduce emissions and operating cost.
GLA-01477,Industrial Combustion Monitor,Combustion Monitor for Cement in SEAsia (Asset level),Industrial,Combustion,Monitor,Asset,Cement,SEAsia,P1,Medium,0.9,1.4,1-3,Q3 2026,AI monitor agent that monitors and tracks combustion in the industrial sector for Cement in SEAsia at the asset level to reduce emissions and operating cost.
GLA-01478,Industrial Process Heat Controller,Process Heat Controller for Chemicals in MENA (Site level),Industrial,Process Heat,Controller,Site,Chemicals,MENA,P1,Medium,4.0,2.5,1-3,Q2 2026,AI controller agent that controls and regulates process heat in the industrial sector for Chemicals in MENA at the site level to reduce emissions and operating cost.
GLA-01479,Industrial Heat Recovery Automator,Heat Recovery Automator for Refining in LatAm (Fleet level),Industrial,Heat Recovery,Automator,Fleet,Refining,LatAm,P1,Medium,4.5,1.8,1-3,Q3 2026,AI automator agent that automates and manages heat recovery in the industrial sector for Refining in LatAm at the fleet level to reduce emissions and operating cost.
GLA-01480,Industrial Heat Pumps Predictor,Heat Pumps Predictor for Petrochemicals in Africa (Portfolio level),Industrial,Heat Pumps,Predictor,Portfolio,Petrochemicals,Africa,P1,Medium,7.2,2.2,1-3,Q2 2026,AI predictor agent that predicts and forecasts heat pumps in the industrial sector for Petrochemicals in Africa at the portfolio level to reduce emissions and operating cost.
GLA-01481,Industrial Process Integration Analyzer,Process Integration Analyzer for PulpPaper in Japan (Asset level),Industrial,Process Integration,Analyzer,Asset,PulpPaper,Japan,P1,Medium,0.8,1.0,1-3,Q3 2026,AI analyzer agent that analyzes and evaluates process integration in the industrial sector for PulpPaper in Japan at the asset level to reduce emissions and operating cost.
GLA-01482,Industrial Future Fuels Calculator,Future Fuels Calculator for FoodBeverage in Canada (Site level),Industrial,Future Fuels,Calculator,Site,FoodBeverage,Canada,P2,Low,2.4,1.5,0.5-2,Q4 2026,AI calculator agent that calculates and quantifies future fuels in the industrial sector for FoodBeverage in Canada at the site level to reduce emissions and operating cost.
GLA-01483,Industrial Steam & Boilers Reporter,Steam & Boilers Reporter for Glass in Nordics (Fleet level),Industrial,Steam & Boilers,Reporter,Fleet,Glass,Nordics,P2,Low,3.0,1.6,0.5-2,Q1 2027,AI reporter agent that reports and documents steam & boilers in the industrial sector for Glass in Nordics at the fleet level to reduce emissions and operating cost.
GLA-01484,Industrial Combustion Integrator,Combustion Integrator for Mining in Australia (Portfolio level),Industrial,Combustion,Integrator,Portfolio,Mining,Australia,P0,High,3.6,1.4,2-5,Q4 2025,AI integrator agent that integrates and connects combustion in the industrial sector for Mining in Australia at the portfolio level to reduce emissions and operating cost.
GLA-01485,Industrial Process Heat Communicator,Process Heat Communicator for Ceramics in Brazil (Asset level),Industrial,Process Heat,Communicator,Asset,Ceramics,Brazil,P2,Low,2.0,2.5,0.5-2,Q1 2027,AI communicator agent that communicates and engages process heat in the industrial sector for Ceramics in Brazil at the asset level to reduce emissions and operating cost.
GLA-01486,Industrial Heat Recovery Coordinator,Heat Recovery Coordinator for GenericIndustrial in Global (Site level),Industrial,Heat Recovery,Coordinator,Site,GenericIndustrial,Global,P0,High,3.0,1.8,2-5,Q4 2025,AI coordinator agent that coordinates and orchestrates heat recovery in the industrial sector for GenericIndustrial in Global at the site level to reduce emissions and operating cost.
GLA-01487,Industrial Heat Pumps Optimizer,Heat Pumps Optimizer for Steel in US (Fleet level),Industrial,Heat Pumps,Optimizer,Fleet,Steel,US,P0,High,5.4,2.2,2-5,Q1 2026,AI optimizer agent that optimizes and enhances heat pumps in the industrial sector for Steel in US at the fleet level to reduce emissions and operating cost.
GLA-01488,Industrial Process Integration Monitor,Process Integration Monitor for Cement in EU (Portfolio level),Industrial,Process Integration,Monitor,Portfolio,Cement,EU,P1,Medium,3.2,1.0,1-3,Q2 2026,AI monitor agent that monitors and tracks process integration in the industrial sector for Cement in EU at the portfolio level to reduce emissions and operating cost.
GLA-01489,Industrial Future Fuels Controller,Future Fuels Controller for Chemicals in UK (Asset level),Industrial,Future Fuels,Controller,Asset,Chemicals,UK,P1,Medium,1.2,1.5,1-3,Q3 2026,AI controller agent that controls and regulates future fuels in the industrial sector for Chemicals in UK at the asset level to reduce emissions and operating cost.
GLA-01490,Industrial Steam & Boilers Automator,Steam & Boilers Automator for Refining in China (Site level),Industrial,Steam & Boilers,Automator,Site,Refining,China,P1,Medium,2.0,1.6,1-3,Q2 2026,AI automator agent that automates and manages steam & boilers in the industrial sector for Refining in China at the site level to reduce emissions and operating cost.
GLA-01491,Industrial Combustion Predictor,Combustion Predictor for Petrochemicals in India (Fleet level),Industrial,Combustion,Predictor,Fleet,Petrochemicals,India,P1,Medium,2.7,1.4,1-3,Q3 2026,AI predictor agent that predicts and forecasts combustion in the industrial sector for Petrochemicals in India at the fleet level to reduce emissions and operating cost.
GLA-01492,Industrial Process Heat Analyzer,Process Heat Analyzer for PulpPaper in SEAsia (Portfolio level),Industrial,Process Heat,Analyzer,Portfolio,PulpPaper,SEAsia,P1,Medium,8.0,2.5,1-3,Q2 2026,AI analyzer agent that analyzes and evaluates process heat in the industrial sector for PulpPaper in SEAsia at the portfolio level to reduce emissions and operating cost.
GLA-01493,Industrial Heat Recovery Calculator,Heat Recovery Calculator for FoodBeverage in MENA (Asset level),Industrial,Heat Recovery,Calculator,Asset,FoodBeverage,MENA,P2,Low,1.5,1.8,0.5-2,Q1 2027,AI calculator agent that calculates and quantifies heat recovery in the industrial sector for FoodBeverage in MENA at the asset level to reduce emissions and operating cost.
GLA-01494,Industrial Heat Pumps Reporter,Heat Pumps Reporter for Glass in LatAm (Site level),Industrial,Heat Pumps,Reporter,Site,Glass,LatAm,P2,Low,3.6,2.2,0.5-2,Q4 2026,AI reporter agent that reports and documents heat pumps in the industrial sector for Glass in LatAm at the site level to reduce emissions and operating cost.
GLA-01495,Industrial Process Integration Integrator,Process Integration Integrator for Mining in Africa (Fleet level),Industrial,Process Integration,Integrator,Fleet,Mining,Africa,P0,High,2.4,1.0,2-5,Q1 2026,AI integrator agent that integrates and connects process integration in the industrial sector for Mining in Africa at the fleet level to reduce emissions and operating cost.
